6/13/1999|NINE MILE POINT 2|100|
6/13/1999|OYSTER CREEK 1|100|
6/13/1999|PEACH BOTTOM 2|100|
6/13/1999|PEACH BOTTOM 3|83|INCREASING POWER TO 100%
6/13/1999|PILGRIM 1|0|REFUELING OUTAGE
6/13/1999|SALEM 1|100|
6/13/1999|SALEM 2|100|
6/13/1999|SEABROOK 1|100|
6/13/1999|SUSQUEHANNA 1|100|
6/13/1999|SUSQUEHANNA 2|0|Maintenance Outage
6/13/1999|THREE MILE ISLAND 1|100|
6/13/1999|VERMONT YANKEE 1|100|
6/13/1999|BROWNS FERRY 1|0|DEFUELED
6/13/1999|BROWNS FERRY 2|100|
6/13/1999|BROWNS FERRY 3|100|
6/13/1999|BRUNSWICK 1|100|
6/13/1999|BRUNSWICK 2|100|
6/13/1999|CATAWBA 1|100|
6/13/1999|CATAWBA 2|0|MAINTENANCE OUTAGE
6/13/1999|CRYSTAL RIVER 3|100|
6/13/1999|FARLEY 1|100|
6/13/1999|FARLEY 2|0|MANUAL REACTOR TRIP DUE TO LOSS OF CONDENSER VACUUM - SEE EVENT #35818
6/13/1999|HARRIS 1|100|
6/13/1999|HATCH 1|100|
6/13/1999|HATCH 2|98|
6/13/1999|MCGUIRE 1|100|
6/13/1999|MCGUIRE 2|100|
6/13/1999|NORTH ANNA 1|100|
6/13/1999|NORTH ANNA 2|100|
6/13/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/13/1999|OCONEE 2|100|
6/13/1999|OCONEE 3|100|
6/13/1999|ROBINSON 2|100|
6/13/1999|SAINT LUCIE 1|100|
6/13/1999|SAINT LUCIE 2|100|
6/13/1999|SEQUOYAH 1|100|
6/13/1999|SEQUOYAH 2|100|
6/13/1999|SUMMER 1|100|
6/13/1999|SURRY 1|100|
6/13/1999|SURRY 2|100|
6/13/1999|TURKEY POINT 3|100|
6/13/1999|TURKEY POINT 4|100|
6/13/1999|VOGTLE 1|100|
6/13/1999|VOGTLE 2|100|
6/13/1999|WATTS BAR 1|100|
6/13/1999|BRAIDWOOD 1|100|
6/13/1999|BRAIDWOOD 2|100|
6/13/1999|BYRON 1|100|
6/13/1999|BYRON 2|100|
6/13/1999|CLINTON 1|98|INCREASING POWER TO 100%
6/13/1999|COOK 1|0|MAINTENANCE OUTAGE
6/13/1999|COOK 2|0|REFUELING OUTAGE
6/13/1999|DAVIS BESSE 1|100|
6/13/1999|DRESDEN 2|100|
6/13/1999|DRESDEN 3|100|
6/13/1999|DUANE ARNOLD 1|0|MAINTENANCE OUTAGE
6/13/1999|FERMI 2|80|REDUCED POWER FOR CLEANING OF THE MAIN GENERATOR HYDROGEN COOLER
6/13/1999|KEWAUNEE 1|97|
6/13/1999|LASALLE 1|60|REDUCED POWER FOR CONDENSER WATERBOX CLEANING
6/13/1999|LASALLE 2|100|
6/13/1999|MONTICELLO 1|100|
6/13/1999|PALISADES 1|100|
6/13/1999|PERRY 1|100|
6/13/1999|POINT BEACH 1|100|
6/13/1999|POINT BEACH 2|100|
6/13/1999|PRAIRIE ISLAND 1|100|
6/13/1999|PRAIRIE ISLAND 2|100|
6/13/1999|QUAD CITIES 1|100|
6/13/1999|QUAD CITIES 2|100|
6/13/1999|ARKANSAS NUCLEAR 1|100|
6/13/1999|ARKANSAS NUCLEAR 2|100|
6/13/1999|CALLAWAY 1|100|
6/13/1999|COMANCHE PEAK 1|100|
6/13/1999|COMANCHE PEAK 2|100|
6/13/1999|COOPER 1|70|REDUCED POWER FOR TURBINE TESTING
6/13/1999|DIABLO CANYON 1|100|
6/13/1999|DIABLO CANYON 2|100|
6/13/1999|FT CALHOUN 1|100|
6/13/1999|GRAND GULF 1|100|
6/13/1999|PALO VERDE 1|100|
6/13/1999|PALO VERDE 2|100|
6/13/1999|PALO VERDE 3|100|
6/13/1999|RIVER BEND 1|0|REFUELING OUTAGE
6/13/1999|SAN ONOFRE 2|100|
6/13/1999|SAN ONOFRE 3|100|
6/13/1999|SOUTH TEXAS 1|100|
6/13/1999|SOUTH TEXAS 2|100|
6/13/1999|WASHINGTON NUCLEAR 2|0|MAINTENANCE OUTAGE
6/13/1999|WATERFORD 3|100|
6/13/1999|WOLF CREEK 1|100|
6/14/1999|BEAVER VALLEY 1|100|
6/14/1999|BEAVER VALLEY 2|100|
6/14/1999|CALVERT CLIFFS 1|100|
6/14/1999|CALVERT CLIFFS 2|100|
6/14/1999|FITZPATRICK 1|100|
6/14/1999|GINNA 1|100|
6/14/1999|HOPE CREEK 1|100|
6/14/1999|INDIAN POINT 2|99|
6/14/1999|INDIAN POINT 3|100|
6/14/1999|LIMERICK 1|22|GENERATOR OFFLINE FOR TURBINE TRIP TESTING
6/14/1999|LIMERICK 2|100|
6/14/1999|MILLSTONE 2|100|
6/14/1999|MILLSTONE 3|0|REFUELING OUTAGE
6/14/1999|NINE MILE POINT 1|0|REFUELING OUTAGE
6/14/1999|NINE MILE POINT 2|100|
6/14/1999|OYSTER CREEK 1|100|
6/14/1999|PEACH BOTTOM 2|100|
6/14/1999|PEACH BOTTOM 3|100|
6/14/1999|PILGRIM 1|0|REFUELING OUTAGE
6/14/1999|SALEM 1|100|
6/14/1999|SALEM 2|100|
6/14/1999|SEABROOK 1|100|
6/14/1999|SUSQUEHANNA 1|100|
6/14/1999|SUSQUEHANNA 2|0|Maintenance Outage
6/14/1999|THREE MILE ISLAND 1|100|
6/14/1999|VERMONT YANKEE 1|100|
6/14/1999|BROWNS FERRY 1|0|DEFUELED
6/14/1999|BROWNS FERRY 2|100|
6/14/1999|BROWNS FERRY 3|100|
6/14/1999|BRUNSWICK 1|100|
6/14/1999|BRUNSWICK 2|100|
6/14/1999|CATAWBA 1|100|
6/14/1999|CATAWBA 2|8|WARMING TURBINE SHELL
6/14/1999|CRYSTAL RIVER 3|100|
6/14/1999|FARLEY 1|100|
6/14/1999|FARLEY 2|0|MANUAL REACTOR TRIP DUE TO LOSS OF CONDENSER VACUUM - SEE EVENT #35818
6/14/1999|HARRIS 1|100|
6/14/1999|HATCH 1|100|
6/14/1999|HATCH 2|98|
6/14/1999|MCGUIRE 1|100|
6/14/1999|MCGUIRE 2|100|
6/14/1999|NORTH ANNA 1|100|
6/14/1999|NORTH ANNA 2|100|
6/14/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/14/1999|OCONEE 2|100|
6/14/1999|OCONEE 3|100|
6/14/1999|ROBINSON 2|100|
6/14/1999|SAINT LUCIE 1|100|
6/14/1999|SAINT LUCIE 2|100|
6/14/1999|SEQUOYAH 1|100|
6/14/1999|SEQUOYAH 2|100|
6/14/1999|SUMMER 1|100|
6/14/1999|SURRY 1|100|
6/14/1999|SURRY 2|100|
6/14/1999|TURKEY POINT 3|100|
6/14/1999|TURKEY POINT 4|100|
6/14/1999|VOGTLE 1|100|
6/14/1999|VOGTLE 2|100|
6/14/1999|WATTS BAR 1|100|
6/14/1999|BRAIDWOOD 1|100|
6/14/1999|BRAIDWOOD 2|100|
6/14/1999|BYRON 1|80|REDUCED POWER FOR LOAD FOLLOWING AND IDENTIFICATION OF CONDENSER TUBE LEAK
6/14/1999|BYRON 2|100|
6/14/1999|CLINTON 1|100|
6/14/1999|COOK 1|0|MAINTENANCE OUTAGE
6/14/1999|COOK 2|0|REFUELING OUTAGE
6/14/1999|DAVIS BESSE 1|100|
6/14/1999|DRESDEN 2|100|
6/14/1999|DRESDEN 3|100|
6/14/1999|DUANE ARNOLD 1|0|REACTOR SUBCRITICAL
6/14/1999|FERMI 2|97|
6/14/1999|KEWAUNEE 1|97|
6/14/1999|LASALLE 1|86|INCREASING POWER TO 100%
6/14/1999|LASALLE 2|100|
6/14/1999|MONTICELLO 1|100|
6/14/1999|PALISADES 1|100|
6/14/1999|PERRY 1|100|
6/14/1999|POINT BEACH 1|100|
6/14/1999|POINT BEACH 2|100|
6/14/1999|PRAIRIE ISLAND 1|100|
6/14/1999|PRAIRIE ISLAND 2|100|
6/14/1999|QUAD CITIES 1|100|
6/14/1999|QUAD CITIES 2|100|
6/14/1999|ARKANSAS NUCLEAR 1|100|
6/14/1999|ARKANSAS NUCLEAR 2|100|
6/14/1999|CALLAWAY 1|100|
6/14/1999|COMANCHE PEAK 1|100|
6/14/1999|COMANCHE PEAK 2|100|
6/14/1999|COOPER 1|100|
6/14/1999|DIABLO CANYON 1|100|
6/14/1999|DIABLO CANYON 2|100|
6/14/1999|FT CALHOUN 1|100|
6/14/1999|GRAND GULF 1|100|
6/14/1999|PALO VERDE 1|100|
6/14/1999|PALO VERDE 2|99|
6/14/1999|PALO VERDE 3|100|
6/14/1999|RIVER BEND 1|0|REFUELING OUTAGE
6/14/1999|SAN ONOFRE 2|100|
6/14/1999|SAN ONOFRE 3|100|
6/14/1999|SOUTH TEXAS 1|100|
6/14/1999|SOUTH TEXAS 2|100|
6/14/1999|WASHINGTON NUCLEAR 2|0|MAINTENANCE OUTAGE
6/14/1999|WATERFORD 3|100|
6/14/1999|WOLF CREEK 1|100|
6/15/1999|BEAVER VALLEY 1|100|
6/15/1999|BEAVER VALLEY 2|100|
6/15/1999|CALVERT CLIFFS 1|100|
6/15/1999|CALVERT CLIFFS 2|100|
6/15/1999|FITZPATRICK 1|100|
6/15/1999|GINNA 1|100|
6/15/1999|HOPE CREEK 1|100|
6/15/1999|INDIAN POINT 2|99|
6/15/1999|INDIAN POINT 3|100|
6/15/1999|LIMERICK 1|66|INCREASING POWER TO 100%
6/15/1999|LIMERICK 2|100|
6/15/1999|MILLSTONE 2|100|
6/15/1999|MILLSTONE 3|0|REFUELING OUTAGE
6/15/1999|NINE MILE POINT 1|0|REACTOR SUBCRITICAL
6/15/1999|NINE MILE POINT 2|100|
6/15/1999|OYSTER CREEK 1|100|
6/15/1999|PEACH BOTTOM 2|100|
6/15/1999|PEACH BOTTOM 3|100|
6/15/1999|PILGRIM 1|0|REFUELING OUTAGE
6/15/1999|SALEM 1|100|
6/15/1999|SALEM 2|100|
6/15/1999|SEABROOK 1|100|
6/15/1999|SUSQUEHANNA 1|100|
6/15/1999|SUSQUEHANNA 2|0|REACTOR CRITICAL
6/15/1999|THREE MILE ISLAND 1|100|
6/15/1999|VERMONT YANKEE 1|100|
6/15/1999|BROWNS FERRY 1|0|DEFUELED
6/15/1999|BROWNS FERRY 2|100|
6/15/1999|BROWNS FERRY 3|100|
6/15/1999|BRUNSWICK 1|100|
6/15/1999|BRUNSWICK 2|100|
6/15/1999|CATAWBA 1|100|
6/15/1999|CATAWBA 2|62|INCREASING POWER TO 100%
6/15/1999|CRYSTAL RIVER 3|100|
6/15/1999|FARLEY 1|100|
6/15/1999|FARLEY 2|0|MAKING PREPARATIONS FOR STARTUP
6/15/1999|HARRIS 1|100|
6/15/1999|HATCH 1|100|
6/15/1999|HATCH 2|98|
6/15/1999|MCGUIRE 1|100|
6/15/1999|MCGUIRE 2|100|
6/15/1999|NORTH ANNA 1|100|
6/15/1999|NORTH ANNA 2|100|
6/15/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/15/1999|OCONEE 2|100|
6/15/1999|OCONEE 3|100|
6/15/1999|ROBINSON 2|100|
6/15/1999|SAINT LUCIE 1|100|
6/15/1999|SAINT LUCIE 2|100|
6/15/1999|SEQUOYAH 1|100|
6/15/1999|SEQUOYAH 2|100|
6/15/1999|SUMMER 1|100|
6/15/1999|SURRY 1|100|
6/15/1999|SURRY 2|100|
6/15/1999|TURKEY POINT 3|100|
6/15/1999|TURKEY POINT 4|100|
6/15/1999|VOGTLE 1|100|
6/15/1999|VOGTLE 2|100|
6/15/1999|WATTS BAR 1|100|
6/15/1999|BRAIDWOOD 1|100|
6/15/1999|BRAIDWOOD 2|100|
6/15/1999|BYRON 1|100|
6/15/1999|BYRON 2|100|
6/15/1999|CLINTON 1|100|
6/15/1999|COOK 1|0|MAINTENANCE OUTAGE
6/15/1999|COOK 2|0|REFUELING OUTAGE
6/15/1999|DAVIS BESSE 1|100|
6/15/1999|DRESDEN 2|100|
6/15/1999|DRESDEN 3|100|
6/15/1999|DUANE ARNOLD 1|9|PREPARING TO PLACE MODE SWITCH IN RUN
6/15/1999|FERMI 2|97|
6/15/1999|KEWAUNEE 1|97|
6/15/1999|LASALLE 1|99|
6/15/1999|LASALLE 2|100|
6/15/1999|MONTICELLO 1|100|
6/15/1999|PALISADES 1|100|
6/15/1999|PERRY 1|100|
6/15/1999|POINT BEACH 1|100|
6/15/1999|POINT BEACH 2|100|
6/15/1999|PRAIRIE ISLAND 1|100|
6/15/1999|PRAIRIE ISLAND 2|100|
6/15/1999|QUAD CITIES 1|95|REDUCING POWER TO 85% - LOAD FOLLOWING AND TIMING A CONTROL ROD
6/15/1999|QUAD CITIES 2|100|
6/15/1999|ARKANSAS NUCLEAR 1|100|
6/15/1999|ARKANSAS NUCLEAR 2|100|
6/15/1999|CALLAWAY 1|100|
6/15/1999|COMANCHE PEAK 1|100|
6/15/1999|COMANCHE PEAK 2|100|
6/15/1999|COOPER 1|100|
6/15/1999|DIABLO CANYON 1|100|
6/15/1999|DIABLO CANYON 2|100|
6/15/1999|FT CALHOUN 1|100|
6/15/1999|GRAND GULF 1|100|
6/15/1999|PALO VERDE 1|100|
6/15/1999|PALO VERDE 2|100|
6/15/1999|PALO VERDE 3|100|
6/15/1999|RIVER BEND 1|0|REFUELING OUTAGE
6/15/1999|SAN ONOFRE 2|100|
6/15/1999|SAN ONOFRE 3|100|
6/15/1999|SOUTH TEXAS 1|100|
6/15/1999|SOUTH TEXAS 2|100|
6/15/1999|WASHINGTON NUCLEAR 2|0|MAINTENANCE OUTAGE
6/15/1999|WATERFORD 3|0|AUTOMATIC REACTOR TRIP DUE TO LOSS OF THE "1A" 7Kv ELECTRICAL BUS - SEE EVEN
6/15/1999|WOLF CREEK 1|100|
6/16/1999|BEAVER VALLEY 1|100|
6/16/1999|BEAVER VALLEY 2|100|
6/16/1999|CALVERT CLIFFS 1|100|
6/16/1999|CALVERT CLIFFS 2|100|
6/16/1999|FITZPATRICK 1|100|
6/16/1999|GINNA 1|100|
6/16/1999|HOPE CREEK 1|100|
6/16/1999|INDIAN POINT 2|95|RUN BACK TO 95% POWER. SEE EVENT 35827.
6/16/1999|INDIAN POINT 3|100|
6/16/1999|LIMERICK 1|81|INCREASING POWER
6/16/1999|LIMERICK 2|100|
6/16/1999|MILLSTONE 2|100|
6/16/1999|MILLSTONE 3|0|REFUELING OUTAGE
6/16/1999|NINE MILE POINT 1|10|CHEMISTRY HOLD
6/16/1999|NINE MILE POINT 2|100|
6/16/1999|OYSTER CREEK 1|100|
6/16/1999|PEACH BOTTOM 2|95|HCU MAINTENANCE
6/16/1999|PEACH BOTTOM 3|100|
6/16/1999|PILGRIM 1|0|REFUELING OUTAGE
6/16/1999|SALEM 1|100|
6/16/1999|SALEM 2|100|
6/16/1999|SEABROOK 1|100|
6/16/1999|SUSQUEHANNA 1|100|
6/16/1999|SUSQUEHANNA 2|10|
6/16/1999|THREE MILE ISLAND 1|100|
6/16/1999|VERMONT YANKEE 1|100|
6/16/1999|BROWNS FERRY 1|0|DEFUELED
6/16/1999|BROWNS FERRY 2|100|
6/16/1999|BROWNS FERRY 3|100|
6/16/1999|BRUNSWICK 1|100|
6/16/1999|BRUNSWICK 2|100|
6/16/1999|CATAWBA 1|100|
6/16/1999|CATAWBA 2|100|
6/16/1999|CRYSTAL RIVER 3|100|
6/16/1999|FARLEY 1|100|
6/16/1999|FARLEY 2|48|STEAM GENERATOR CHEMISTRY HOLD
6/16/1999|HARRIS 1|100|
6/16/1999|HATCH 1|100|
6/16/1999|HATCH 2|0|MANUAL SCRAM. SEE EVENT 35826.
6/16/1999|MCGUIRE 1|100|
6/16/1999|MCGUIRE 2|100|
6/16/1999|NORTH ANNA 1|100|
6/16/1999|NORTH ANNA 2|100|
6/16/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/16/1999|OCONEE 2|100|
6/16/1999|OCONEE 3|100|
6/16/1999|ROBINSON 2|100|
6/16/1999|SAINT LUCIE 1|100|
6/16/1999|SAINT LUCIE 2|100|
6/16/1999|SEQUOYAH 1|100|
6/16/1999|SEQUOYAH 2|100|
6/16/1999|SUMMER 1|100|
6/16/1999|SURRY 1|100|
6/16/1999|SURRY 2|100|
6/16/1999|TURKEY POINT 3|100|
6/16/1999|TURKEY POINT 4|100|
6/16/1999|VOGTLE 1|100|
6/16/1999|VOGTLE 2|100|
6/16/1999|WATTS BAR 1|100|
6/16/1999|BRAIDWOOD 1|100|
6/16/1999|BRAIDWOOD 2|100|
6/16/1999|BYRON 1|100|
6/16/1999|BYRON 2|100|
6/16/1999|CLINTON 1|72|REDUCED POWER FOR RCIC TESTING AND TROUBLE SHOOT TURBINE BYPASS VALVE.
6/16/1999|COOK 1|0|MAINTENANCE OUTAGE
6/16/1999|COOK 2|0|REFUELING OUTAGE
6/16/1999|DAVIS BESSE 1|100|
6/16/1999|DRESDEN 2|100|
6/16/1999|DRESDEN 3|100|
6/16/1999|DUANE ARNOLD 1|50|INCREASING POWER
6/16/1999|FERMI 2|97|
6/16/1999|KEWAUNEE 1|97|
6/16/1999|LASALLE 1|100|
6/16/1999|LASALLE 2|100|
6/16/1999|MONTICELLO 1|100|
6/16/1999|PALISADES 1|100|
6/16/1999|PERRY 1|100|
6/16/1999|POINT BEACH 1|100|
6/16/1999|POINT BEACH 2|100|
6/16/1999|PRAIRIE ISLAND 1|100|
6/16/1999|PRAIRIE ISLAND 2|100|
6/16/1999|QUAD CITIES 1|88|ONE FEED REG VALVE OUT OF SERVICE
6/16/1999|QUAD CITIES 2|100|
6/16/1999|ARKANSAS NUCLEAR 1|100|
6/16/1999|ARKANSAS NUCLEAR 2|100|
6/16/1999|CALLAWAY 1|100|
6/16/1999|COMANCHE PEAK 1|100|
6/16/1999|COMANCHE PEAK 2|100|
6/16/1999|COOPER 1|100|
6/16/1999|DIABLO CANYON 1|100|
6/16/1999|DIABLO CANYON 2|100|
6/16/1999|FT CALHOUN 1|100|
6/16/1999|GRAND GULF 1|100|
6/16/1999|PALO VERDE 1|100|
6/16/1999|PALO VERDE 2|100|
6/16/1999|PALO VERDE 3|100|
6/16/1999|RIVER BEND 1|0|REFUELING OUTAGE
6/16/1999|SAN ONOFRE 2|100|
6/16/1999|SAN ONOFRE 3|100|
6/16/1999|SOUTH TEXAS 1|100|
6/16/1999|SOUTH TEXAS 2|100|
6/16/1999|WASHINGTON NUCLEAR 2|0|MAINTENANCE OUTAGE
6/16/1999|WATERFORD 3|0|NOT YET CRITICAL
6/16/1999|WOLF CREEK 1|100|
6/17/1999|BEAVER VALLEY 1|100|
6/17/1999|BEAVER VALLEY 2|100|
6/17/1999|CALVERT CLIFFS 1|100|
6/17/1999|CALVERT CLIFFS 2|100|
6/17/1999|FITZPATRICK 1|100|
6/17/1999|GINNA 1|100|
6/17/1999|HOPE CREEK 1|100|
6/17/1999|INDIAN POINT 2|84|INVESTIGATING RUN BACK.
6/17/1999|INDIAN POINT 3|100|
6/17/1999|LIMERICK 1|81|INCREASING POWER
6/17/1999|LIMERICK 2|100|
6/17/1999|MILLSTONE 2|100|
6/17/1999|MILLSTONE 3|0|REFUELING OUTAGE
6/17/1999|NINE MILE POINT 1|20|STARTING POWER INCREASE
6/17/1999|NINE MILE POINT 2|100|
6/17/1999|OYSTER CREEK 1|100|
6/17/1999|PEACH BOTTOM 2|98|HCU MAINTENANCE
6/17/1999|PEACH BOTTOM 3|100|
6/17/1999|PILGRIM 1|0|REFUELING OUTAGE
6/17/1999|SALEM 1|100|
6/17/1999|SALEM 2|100|
6/17/1999|SEABROOK 1|100|
6/17/1999|SUSQUEHANNA 1|75|FEEDWATER HEATER TUBE LEAK
6/17/1999|SUSQUEHANNA 2|75|FEEDWATER TUNE UP TESTING
6/17/1999|THREE MILE ISLAND 1|100|
6/17/1999|VERMONT YANKEE 1|100|
6/17/1999|BROWNS FERRY 1|0|DEFUELED
6/17/1999|BROWNS FERRY 2|100|
6/17/1999|BROWNS FERRY 3|100|
6/17/1999|BRUNSWICK 1|100|
6/17/1999|BRUNSWICK 2|100|
6/17/1999|CATAWBA 1|100|
6/17/1999|CATAWBA 2|100|
6/17/1999|CRYSTAL RIVER 3|100|
6/17/1999|FARLEY 1|100|
6/17/1999|FARLEY 2|68|HOLDING FOR POWER RANGE NI SETPOINT CHANGE
6/17/1999|HARRIS 1|100|
6/17/1999|HATCH 1|100|
6/17/1999|HATCH 2|0|MAINTENANCE OUTAGE
6/17/1999|MCGUIRE 1|100|
6/17/1999|MCGUIRE 2|100|
6/17/1999|NORTH ANNA 1|100|
6/17/1999|NORTH ANNA 2|100|
6/17/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/17/1999|OCONEE 2|100|
6/17/1999|OCONEE 3|100|
6/17/1999|ROBINSON 2|100|
6/17/1999|SAINT LUCIE 1|100|
6/17/1999|SAINT LUCIE 2|100|
6/17/1999|SEQUOYAH 1|100|
6/17/1999|SEQUOYAH 2|100|
6/17/1999|SUMMER 1|100|
6/17/1999|SURRY 1|100|
6/17/1999|SURRY 2|100|
6/17/1999|TURKEY POINT 3|100|
6/17/1999|TURKEY POINT 4|100|
6/17/1999|VOGTLE 1|100|
6/17/1999|VOGTLE 2|100|
6/17/1999|WATTS BAR 1|100|
6/17/1999|BRAIDWOOD 1|100|
6/17/1999|BRAIDWOOD 2|100|
6/17/1999|BYRON 1|100|
6/17/1999|BYRON 2|100|
6/17/1999|CLINTON 1|100|
6/17/1999|COOK 1|0|MAINTENANCE OUTAGE
6/17/1999|COOK 2|0|REFUELING OUTAGE
6/17/1999|DAVIS BESSE 1|100|
6/17/1999|DRESDEN 2|100|
6/17/1999|DRESDEN 3|100|
6/17/1999|DUANE ARNOLD 1|78|INCREASING POWER
6/17/1999|FERMI 2|97|
6/17/1999|KEWAUNEE 1|97|
6/17/1999|LASALLE 1|100|
6/17/1999|LASALLE 2|100|
6/17/1999|MONTICELLO 1|100|
6/17/1999|PALISADES 1|100|
6/17/1999|PERRY 1|100|
6/17/1999|POINT BEACH 1|100|
6/17/1999|POINT BEACH 2|60|REDUCED POWER TO ALLOW WORK ON A MAIN FEEDPUMP ATTACHED LUBE OIL PUMP
6/17/1999|PRAIRIE ISLAND 1|100|
6/17/1999|PRAIRIE ISLAND 2|100|
6/17/1999|QUAD CITIES 1|100|
6/17/1999|QUAD CITIES 2|100|
6/17/1999|ARKANSAS NUCLEAR 1|100|
6/17/1999|ARKANSAS NUCLEAR 2|100|
6/17/1999|CALLAWAY 1|100|
6/17/1999|COMANCHE PEAK 1|100|
6/17/1999|COMANCHE PEAK 2|100|
6/17/1999|COOPER 1|100|
6/17/1999|DIABLO CANYON 1|100|
6/17/1999|DIABLO CANYON 2|100|
6/17/1999|FT CALHOUN 1|100|
6/17/1999|GRAND GULF 1|100|
6/17/1999|PALO VERDE 1|100|
6/17/1999|PALO VERDE 2|100|
6/17/1999|PALO VERDE 3|100|
6/17/1999|RIVER BEND 1|0|REFUELING OUTAGE
6/17/1999|SAN ONOFRE 2|100|
6/17/1999|SAN ONOFRE 3|100|
6/17/1999|SOUTH TEXAS 1|100|
6/17/1999|SOUTH TEXAS 2|100|
6/17/1999|WASHINGTON NUCLEAR 2|0|MAINTENANCE OUTAGE
6/17/1999|WATERFORD 3|95|INCREASING POWER
6/17/1999|WOLF CREEK 1|100|
6/18/1999|BEAVER VALLEY 1|100|
6/18/1999|BEAVER VALLEY 2|100|
6/18/1999|CALVERT CLIFFS 1|100|
6/18/1999|CALVERT CLIFFS 2|100|
6/18/1999|FITZPATRICK 1|100|
6/18/1999|GINNA 1|100|
6/18/1999|HOPE CREEK 1|100|
6/18/1999|INDIAN POINT 2|84|INVESTIGATING RUN BACK.
6/18/1999|INDIAN POINT 3|100|
6/18/1999|LIMERICK 1|100|
6/18/1999|LIMERICK 2|100|
6/18/1999|MILLSTONE 2|100|
6/18/1999|MILLSTONE 3|0|REFUELING OUTAGE
6/18/1999|NINE MILE POINT 1|73|HOLDING FOR TIP TRACES
6/18/1999|NINE MILE POINT 2|100|
6/18/1999|OYSTER CREEK 1|100|
6/18/1999|PEACH BOTTOM 2|95|HCU MAINTENANCE
6/18/1999|PEACH BOTTOM 3|100|
6/18/1999|PILGRIM 1|0|REFUELING OUTAGE
6/18/1999|SALEM 1|100|
6/18/1999|SALEM 2|100|
6/18/1999|SEABROOK 1|100|
6/18/1999|SUSQUEHANNA 1|75|FEEDWATER HEATER TUBE LEAK
6/18/1999|SUSQUEHANNA 2|83|FEEDWATER TUNE UP TESTING
6/18/1999|THREE MILE ISLAND 1|100|
6/18/1999|VERMONT YANKEE 1|100|
6/18/1999|BROWNS FERRY 1|0|DEFUELED
6/18/1999|BROWNS FERRY 2|100|
6/18/1999|BROWNS FERRY 3|100|
6/18/1999|BRUNSWICK 1|100|
6/18/1999|BRUNSWICK 2|100|
6/18/1999|CATAWBA 1|100|
6/18/1999|CATAWBA 2|100|
6/18/1999|CRYSTAL RIVER 3|100|
6/18/1999|FARLEY 1|100|
6/18/1999|FARLEY 2|100|
6/18/1999|HARRIS 1|100|
6/18/1999|HATCH 1|100|
6/18/1999|HATCH 2|0|MAINTENANCE OUTAGE
6/18/1999|MCGUIRE 1|100|
6/18/1999|MCGUIRE 2|100|
6/18/1999|NORTH ANNA 1|100|
6/18/1999|NORTH ANNA 2|100|
6/18/1999|OCONEE 1|0|REFUELING OUTAGE - CORE RELOAD IN PROGRESS
6/18/1999|OCONEE 2|100|
6/18/1999|OCONEE 3|100|
6/18/1999|ROBINSON 2|100|
6/18/1999|SAINT LUCIE 1|100|
6/18/1999|SAINT LUCIE 2|100|
6/18/1999|SEQUOYAH 1|100|
6/18/1999|SEQUOYAH 2|100|
6/18/1999|SUMMER 1|100|
6/18/1999|SURRY 1|100|
6/18/1999|SURRY 2|100|
6/18/1999|TURKEY POINT 3|100|
6/18/1999|TURKEY POINT 4|100|
6/18/1999|VOGTLE 1|100|
6/18/1999|VOGTLE 2|100|
6/18/1999|WATTS BAR 1|100|
6/18/1999|BRAIDWOOD 1|100|
6/18/1999|BRAIDWOOD 2|100|
6/18/1999|BYRON 1|100|
6/18/1999|BYRON 2|100|
6/18/1999|CLINTON 1|100|
6/18/1999|COOK 1|0|MAINTENANCE OUTAGE
6/18/1999|COOK 2|0|REFUELING OUTAGE
6/18/1999|DAVIS BESSE 1|100|
6/18/1999|DRESDEN 2|100|
6/18/1999|DRESDEN 3|99|
6/18/1999|DUANE ARNOLD 1|95|HOLD POINT
6/18/1999|FERMI 2|97|
6/18/1999|KEWAUNEE 1|97|
6/18/1999|LASALLE 1|60|CONDENSER CLEANING
6/18/1999|LASALLE 2|100|
6/18/1999|MONTICELLO 1|75|RECIRC MG BRUSH REPLACEMENT
6/18/1999|PALISADES 1|100|
6/18/1999|PERRY 1|100|
6/18/1999|POINT BEACH 1|100|
6/18/1999|POINT BEACH 2|99|
6/18/1999|PRAIRIE ISLAND 1|100|
6/18/1999|PRAIRIE ISLAND 2|100|
6/18/1999|QUAD CITIES 1|100|
6/18/1999|QUAD CITIES 2|100|
6/18/1999|ARKANSAS NUCLEAR 1|100|
6/18/1999|ARKANSAS NUCLEAR 2|100|
6/18/1999|CALLAWAY 1|100|
6/18/1999|COMANCHE PEAK 1|100|
6/18/1999|COMANCHE PEAK 2|100|
6/18/1999|COOPER 1|100|
6/18/1999|DIABLO CANYON 1|100|
6/18/1999|DIABLO CANYON 2|100|
6/18/1999|FT CALHOUN 1|96|
6/18/1999|GRAND GULF 1|100|
6/18/1999|PALO VERDE 1|100|
6/18/1999|PALO VERDE 2|100|
